,zpid,latitude,longitude,usecode,bathrooms,bedrooms,zipcode,price,lotSizeSqFt,Nearest Station Index,Nearest Station Lat,Nearest Station Lon,Borough,distance_miles
329,30579791,40.660319,-73.984695,Condominium,1.0,1,11215,1333363,1777,242,40.660365000000006,-73.979493,Bk,0.2727574762430704
331,30579822,40.659588,-73.983462,Duplex,0.0,0,11215,1645742,1339,242,40.660365000000006,-73.979493,Bk,0.2149120772427485
332,30579823,40.659588,-73.983462,Duplex,0.0,0,11215,1645123,1339,242,40.660365000000006,-73.979493,Bk,0.2149120772427485
333,30579826,40.659503,-73.983321,Duplex,0.0,0,11215,1801970,1339,242,40.660365000000006,-73.979493,Bk,0.20935775620320812
334,30579827,40.659446,-73.983226,Condominium,1.0,1,11215,1442386,1339,242,40.660365000000006,-73.979493,Bk,0.2057695712998491
336,30579850,40.658384,-73.981467,MultiFamily2To4,1.0,3,11215,1306662,1600,242,40.660365000000006,-73.979493,Bk,0.1716332206785007
337,30579851,40.658348,-73.981409,Triplex,0.0,0,11215,2221258,1600,242,40.660365000000006,-73.979493,Bk,0.17182921107419077
339,30579856,40.658168,-73.981138,Triplex,0.0,0,11215,2056417,1520,242,40.660365000000006,-73.979493,Bk,0.17463057849095975
340,79713799,40.670189,-73.987119,Cooperative,0.0,0,11215,449487,0,28,40.670846999999995,-73.988302,Bk,0.0769028768407955
341,30589243,40.657811,-73.977986,MultiFamily2To4,0.0,0,11215,1814005,2000,242,40.660365000000006,-73.979493,Bk,0.1933966035965599
342,2117059612,40.667416,-73.989106,MultiFamily2To4,1.0,3,11215,1098797,0,240,40.670272,-73.989779,Bk,0.20052055016544706
343,2098378336,40.664681,-73.992437,MultiFamily2To4,1.0,0,11215,720503,0,29,40.665414,-73.99287199999999,Bk,0.05555760177607606
344,2111663533,40.667857,-73.990021,MultiFamily2To4,1.0,2,11215,964021,0,240,40.670272,-73.989779,Bk,0.1673941289006619
345,2116978155,40.667339,-73.988929,Unknown,0.0,0,11215,1108530,0,240,40.670272,-73.989779,Bk,0.207553917472817
346,2100750483,40.642799,-73.985099,SingleFamily,6.0,12,11218,1273355,2510,244,40.644040999999994,-73.979678,Bk,0.2969700784401316
347,2100499058,40.642499,-73.985469,Mobile,1.0,0,11218,651339,4800,244,40.644040999999994,-73.979678,Bk,0.3218549153517381
349,30673602,40.640893,-73.981736,MultiFamily2To4,3.0,5,11218,1222794,2003,244,40.644040999999994,-73.979678,Bk,0.24287266822563522
351,30673546,40.639907,-73.981013,Duplex,0.0,0,11218,1019635,2003,244,40.644040999999994,-73.979678,Bk,0.29417427329151485
358,30672128,40.643955,-73.986933,MultiFamily2To4,3.0,6,11218,1223772,1812,244,40.644040999999994,-73.979678,Bk,0.38051659066736193
359,30672127,40.643913,-73.986888,Duplex,0.0,0,11218,1164752,1380,244,40.644040999999994,-73.979678,Bk,0.3782138518904664
360,30671895,40.642404,-73.985314,Miscellaneous,2.0,4,11218,895867,1553,244,40.644040999999994,-73.979678,Bk,0.3164839812378746
361,30671893,40.642585,-73.985612,Quadruplex,0.0,0,11218,1394351,1888,244,40.644040999999994,-73.979678,Bk,0.32706293316424917
362,30671890,40.642709,-73.985814,Quadruplex,0.0,0,11218,1362713,1911,244,40.644040999999994,-73.979678,Bk,0.3346999956239023
363,30671887,40.642874,-73.986086,Quadruplex,0.0,0,11218,1363844,1934,244,40.644040999999994,-73.979678,Bk,0.34559795590116343
365,30673604,40.640961,-73.98185,Triplex,0.0,0,11218,1343041,2003,244,40.644040999999994,-73.979678,Bk,0.241433965561765
366,30671886,40.642915,-73.986153,Triplex,0.0,0,11218,1323398,1944,244,40.644040999999994,-73.979678,Bk,0.34837150081232465
367,30671888,40.642832,-73.986018,Quadruplex,0.0,0,11218,1363912,1932,244,40.644040999999994,-73.979678,Bk,0.34282737901111815
368,30671889,40.642791,-73.98595,Quadruplex,0.0,0,11218,1363270,1924,244,40.644040999999994,-73.979678,Bk,0.3400788322270915
369,30671891,40.642668,-73.985747,Quadruplex,0.0,0,11218,1364232,1904,244,40.644040999999994,-73.979678,Bk,0.3321218778692476
370,30671892,40.642627,-73.985679,Quadruplex,0.0,0,11218,1365001,1898,244,40.644040999999994,-73.979678,Bk,0.32953533043098354
373,30579308,40.641987,-74.01829,Triplex,0.0,0,11220,1376210,2003,34,40.641362,-74.017881,Bk,0.048229245052878116
374,30579309,40.642021,-74.018346,Triplex,0.0,0,11220,1377149,2003,34,40.641362,-74.017881,Bk,0.05166444771052309
375,30579310,40.64209,-74.01846,Triplex,0.0,0,11220,1363677,2003,34,40.641362,-74.017881,Bk,0.058768343280222915
376,30579312,40.642158,-74.018573,Triplex,0.0,0,11220,1377492,2003,34,40.641362,-74.017881,Bk,0.06590732481804484
377,30579313,40.642192,-74.01863,Duplex,0.0,0,11220,1265559,2003,34,40.641362,-74.017881,Bk,0.06952531376515621
378,30579314,40.642227,-74.018688,Quadruplex,0.0,0,11220,1372233,2003,34,40.641362,-74.017881,Bk,0.07324871753820873
379,30579315,40.642261,-74.018745,Quadruplex,0.0,0,11220,1371317,2003,34,40.641362,-74.017881,Bk,0.07690148714741568
380,30579316,40.642295,-74.018801,Quadruplex,0.0,0,11220,1372894,2003,34,40.641362,-74.017881,Bk,0.08053667047212283
381,30579318,40.642364,-74.018915,Quadruplex,0.0,0,11220,1373514,2003,34,40.641362,-74.017881,Bk,0.08795796735445444
383,30579370,40.640558,-74.01592,Townhouse,0.0,0,11220,1286240,2003,34,40.641362,-74.017881,Bk,0.11689661619584475
384,30579371,40.640592,-74.015977,Triplex,0.0,0,11220,1323145,2003,34,40.641362,-74.017881,Bk,0.11315137326983425
385,30579373,40.64066,-74.01609,Duplex,0.0,0,11220,1358721,2003,34,40.641362,-74.017881,Bk,0.10571973903479337
386,30579374,40.640694,-74.016146,Triplex,1.0,1,11220,1230969,2003,34,40.641362,-74.017881,Bk,0.10203458779886662
387,30579376,40.640762,-74.016259,Triplex,0.0,0,11220,1334768,2003,34,40.641362,-74.017881,Bk,0.0946351220862296
388,30579379,40.640864,-74.016428,Duplex,0.0,0,11220,1352197,2003,34,40.641362,-74.017881,Bk,0.08361496828674247
389,30579380,40.640898,-74.016484,Triplex,0.0,0,11220,1318574,2003,34,40.641362,-74.017881,Bk,0.07997653365481741
390,30579381,40.640932,-74.016541,Duplex,0.0,0,11220,1344433,2003,34,40.641362,-74.017881,Bk,0.07630170645385291
391,30579383,40.641,-74.016654,Triplex,0.0,0,11220,1314228,2003,34,40.641362,-74.017881,Bk,0.06904243003489591
392,30579385,40.641069,-74.016768,Duplex,0.0,0,11220,1338857,2003,34,40.641362,-74.017881,Bk,0.06178392673258829
393,30579387,40.641137,-74.016881,Duplex,0.0,0,11220,1336887,2003,34,40.641362,-74.017881,Bk,0.054701640468481645
394,30579388,40.64117,-74.016936,Triplex,0.0,0,11220,1302900,2003,34,40.641362,-74.017881,Bk,0.05130599654070126
395,30579389,40.641204,-74.016992,Duplex,0.0,0,11220,1324249,2003,34,40.641362,-74.017881,Bk,0.04788505241808902
396,30579390,40.641238,-74.017049,Condominium,1.0,3,11220,1160349,2003,34,40.641362,-74.017881,Bk,0.04446759388178747
397,30579391,40.641272,-74.017105,Duplex,0.0,0,11220,1317899,2003,34,40.641362,-74.017881,Bk,0.04116962761465933
398,2097659700,40.640554,-74.017436,SingleFamily,1.0,2,11220,888928,1946,34,40.641362,-74.017881,Bk,0.06052532553628094
399,62648741,40.638123,-74.03421,Condominium,0.0,0,11220,608158,0,35,40.634966999999996,-74.023377,Bk,0.6086046795394942
400,62648743,40.638123,-74.03421,Condominium,0.0,0,11220,563873,0,35,40.634966999999996,-74.023377,Bk,0.6086046795394942
401,62648745,40.638123,-74.03421,Condominium,0.0,0,11220,688542,0,35,40.634966999999996,-74.023377,Bk,0.6086046795394942
402,62648744,40.638197,-74.034192,Condominium,2.0,2,11220,716015,0,35,40.634966999999996,-74.023377,Bk,0.6095775450585337
403,2091169662,40.6357,-74.026802,Condominium,1.0,1,11220,435206,0,35,40.634966999999996,-74.023377,Bk,0.1866458228993922
404,2091169659,40.6357,-74.026802,Condominium,1.0,1,11220,433143,0,35,40.634966999999996,-74.023377,Bk,0.1866458228993922
405,2086835643,40.635673,-74.026695,Condominium,2.0,2,11220,766877,0,35,40.634966999999996,-74.023377,Bk,0.18073815985549171
406,2091165626,40.6357,-74.026802,Condominium,1.0,1,11220,390987,0,35,40.634966999999996,-74.023377,Bk,0.1866458228993922
407,2086932630,40.635673,-74.026695,Condominium,2.0,4,11220,787969,0,35,40.634966999999996,-74.023377,Bk,0.18073815985549171
408,2091063803,40.6357,-74.026802,SingleFamily,1.0,0,11220,670555,0,35,40.634966999999996,-74.023377,Bk,0.1866458228993922
409,2133430738,40.636502,-74.029372,SingleFamily,3.0,5,11220,1261582,2178,35,40.634966999999996,-74.023377,Bk,0.33184728221370485
410,2130988735,40.634023,-74.021968,MultiFamily2To4,1.0,1,11220,337077,0,35,40.634966999999996,-74.023377,Bk,0.09858170547639987
411,2130605618,40.633469,-74.021543,SingleFamily,1.0,2,11220,1092345,1742,35,40.634966999999996,-74.023377,Bk,0.14132427295714248
412,2129542844,40.635673,-74.026695,Condominium,1.0,1,11220,601690,0,35,40.634966999999996,-74.023377,Bk,0.18073815985549171
414,2121064913,40.635348,-74.025683,Unknown,0.0,0,11220,507467,0,35,40.634966999999996,-74.023377,Bk,0.12378176093750615
415,2120516327,40.63464,-74.02412,MultiFamily2To4,1.0,3,11220,500441,0,35,40.634966999999996,-74.023377,Bk,0.04504950646267347
416,2118994533,40.637646,-74.031432,Unknown,0.0,0,11220,506811,0,35,40.634966999999996,-74.023377,Bk,0.4612669116172658
418,2118666837,40.6342,-74.0224,MultiFamily2To4,1.0,3,11220,473228,0,35,40.634966999999996,-74.023377,Bk,0.07372981874655671
419,2118273789,40.634151,-74.021946,MultiFamily2To4,1.0,3,11220,471969,0,35,40.634966999999996,-74.023377,Bk,0.09388337491831758
420,2118161825,40.635373,-74.025739,Unknown,0.0,0,11220,507908,0,35,40.634966999999996,-74.023377,Bk,0.12702370627114182
421,2118161752,40.634174,-74.022438,MultiFamily2To4,1.0,3,11220,472240,0,35,40.634966999999996,-74.023377,Bk,0.07368543575614252
422,2118014108,40.638797,-74.035097,Unknown,0.0,0,11220,511134,0,35,40.634966999999996,-74.023377,Bk,0.669266057380268
423,2097540455,40.62092,-74.0292,Unknown,0.0,0,11209,483646,0,37,40.622687,-74.028398,Bk,0.1291701644481925
424,2097683729,40.62092,-74.0292,MultiFamily2To4,2.0,5,11209,793946,6560,37,40.622687,-74.028398,Bk,0.1291701644481925
425,2097839841,40.62092,-74.0292,SingleFamily,1.0,4,11209,1716817,0,37,40.622687,-74.028398,Bk,0.1291701644481925
426,2097846580,40.62092,-74.0292,Condominium,1.0,3,11209,556928,0,37,40.622687,-74.028398,Bk,0.1291701644481925
429,30699685,40.624605,-74.037068,MultiFamily2To4,1.0,1,11209,440741,3333,37,40.622687,-74.028398,Bk,0.4737398099273903
430,2097024551,40.63389,-74.03123,Cooperative,2.0,4,11209,678863,0,36,40.629742,-74.02551,Bk,0.4149771094308288
431,30697712,40.628914,-74.036195,SingleFamily,0.0,0,11209,3402321,6341,37,40.622687,-74.028398,Bk,0.5937268659673377
432,30692956,40.635859,-74.032855,SingleFamily,0.0,0,11209,917591,1169,35,40.634966999999996,-74.023377,Bk,0.5009219899686373
433,30696736,40.630317,-74.035116,SingleFamily,0.0,0,11209,1995146,4080,36,40.629742,-74.02551,Bk,0.5054326431488696
434,30697299,40.629686,-74.035959,Duplex,0.0,0,11209,2348093,4480,37,40.622687,-74.028398,Bk,0.625548115377776
435,30698083,40.628117,-74.036211,SingleFamily,0.0,0,11209,3146363,6560,37,40.622687,-74.028398,Bk,0.555716315527935
436,30698455,40.627259,-74.035824,SingleFamily,0.0,0,11209,2393022,4184,37,40.622687,-74.028398,Bk,0.5015977723158884
437,30692370,40.637168,-74.032358,SingleFamily,2.5,3,11209,1137774,2117,35,40.634966999999996,-74.023377,Bk,0.49499650892261965
438,30695263,40.632314,-74.033692,Duplex,0.0,0,11209,1419494,3105,36,40.629742,-74.02551,Bk,0.46452650939610435
439,30693211,40.635301,-74.033506,SingleFamily,0.0,0,11209,1155851,2000,36,40.629742,-74.02551,Bk,0.5687843712097294
440,142960547,40.625106,-74.036589,SingleFamily,0.0,0,11209,2234107,3948,37,40.622687,-74.028398,Bk,0.4610661437371049
441,142960548,40.625106,-74.036589,SingleFamily,0.0,0,11209,2234107,3948,37,40.622687,-74.028398,Bk,0.4610661437371049
443,30692955,40.635859,-74.032855,SingleFamily,0.0,0,11209,917591,1169,35,40.634966999999996,-74.023377,Bk,0.5009219899686373
444,2107139002,40.7397,-73.9989,MultiFamily2To4,1.0,1,11217,959501,0,322,40.741040000000005,-73.99787099999999,M,0.10714941338683832
445,2138283613,40.6758,-73.9742,MultiFamily2To4,1.0,1,11217,656876,0,40,40.67705,-73.972367,Bk,0.12921033399044457
446,30582144,40.677671,-73.973602,Duplex,0.0,0,11217,3560311,1800,40,40.67705,-73.972367,Bk,0.07767021224171669
447,30582146,40.677572,-73.973669,MultiFamily2To4,4.0,7,11217,3347256,1800,40,40.67705,-73.972367,Bk,0.07719548074799797
448,30582148,40.677474,-73.973735,Triplex,0.0,0,11217,3740669,1800,40,40.67705,-73.972367,Bk,0.07746259337191069
449,30582331,40.677044,-73.974038,Quadruplex,0.0,0,11217,3673810,1800,40,40.67705,-73.972367,Bk,0.0875889533560218
450,30582332,40.67691,-73.974167,Quadruplex,0.0,0,11217,3674426,2172,40,40.67705,-73.972367,Bk,0.09484466621791895
451,30582334,40.676759,-73.974249,Cooperative,1.0,1,11217,911947,1950,40,40.67705,-73.972367,Bk,0.10067746374086849
454,30582547,40.676167,-73.974667,MultiFamily2To4,1.0,1,11217,744163,2502,40,40.67705,-73.972367,Bk,0.1351254716245957
456,30582704,40.675609,-73.975039,MultiFamily2To4,1.0,1,11217,576111,36575,40,40.67705,-73.972367,Bk,0.17185883551837106
458,30582875,40.674988,-73.975397,Miscellaneous,4.0,9,11217,2727549,1600,40,40.67705,-73.972367,Bk,0.21339110126420535
465,30586640,40.675876,-73.97415,MultiFamily2To4,1.0,2,11217,1006653,2100,40,40.67705,-73.972367,Bk,0.12376804408054431
466,30586641,40.675929,-73.974114,Quadruplex,0.0,0,11217,3857978,2100,40,40.67705,-73.972367,Bk,0.11995136064372378
467,30586642,40.675982,-73.974077,Quadruplex,0.0,0,11217,3869084,2100,40,40.67705,-73.972367,Bk,0.1161149795646304
468,30586643,40.676033,-73.974042,Cooperative,1.0,2,11217,1022694,2050,40,40.67705,-73.972367,Bk,0.11246874592573292
470,2096233667,40.667187,-73.961892,Unknown,0.0,0,11225,937971,0,140,40.670343,-73.959245,Bk,0.2585241175224874
471,2096416026,40.667187,-73.961892,Unknown,0.0,0,11225,937971,0,140,40.670343,-73.959245,Bk,0.2585241175224874
474,2101812314,40.669288,-73.963304,Condominium,2.0,2,11225,1104840,0,342,40.671987,-73.964375,Bk,0.19480700713158353
475,2103048988,40.668,-73.9619,Unknown,0.0,0,11225,932005,0,140,40.670343,-73.959245,Bk,0.21353010190077323
476,2103048989,40.668,-73.9619,Unknown,0.0,0,11225,932005,0,140,40.670343,-73.959245,Bk,0.21353010190077323
477,2103079653,40.6668,-73.9617,Unknown,0.0,0,11225,937160,0,140,40.670343,-73.959245,Bk,0.2766349205680045
478,2110603286,40.663553,-73.962696,Unknown,0.0,0,11225,822479,0,41,40.661614,-73.962246,Bk,0.13607480444782769
479,2122161110,40.668,-73.9619,MultiFamily2To4,1.0,1,11225,475048,0,140,40.670343,-73.959245,Bk,0.21353010190077323
480,145597712,40.726773,-73.840221,SingleFamily,0.0,0,11375,1684569,6242,262,40.721691,-73.844521,Q,0.4172533743240181
481,145597711,40.726773,-73.840221,SingleFamily,0.0,0,11375,1684569,6242,262,40.721691,-73.844521,Q,0.4172533743240181
482,31979542,40.71899,-73.83727,Condominium,0.0,0,11375,1665815,33536,261,40.718331,-73.837324,Q,0.04563453584951968
484,83043929,40.650774,-73.95435,Triplex,0.0,0,11226,1104600,1353,357,40.650843,-73.949575,Bk,0.25043268102711913
487,30666253,40.651028,-73.951107,SingleFamily,1.0,2,11226,1145703,2539,357,40.650843,-73.949575,Bk,0.08134472050497424
495,30658755,40.651138,-73.947166,SingleFamily,2.0,4,11226,934162,1550,357,40.650843,-73.949575,Bk,0.12795555696903757
510,2097834213,40.647434,-73.958823,SingleFamily,2.0,2,11226,921513,0,43,40.650527000000004,-73.962982,Bk,0.3053896940687016
511,79489239,40.63212,-73.94516,Cooperative,1.0,1,11210,321844,0,360,40.632836,-73.947642,Bk,0.1392729355770426
512,79489250,40.631782,-73.943349,Cooperative,0.0,0,11210,226138,0,360,40.632836,-73.947642,Bk,0.23666534096599015
513,79709734,40.631721,-73.944309,Cooperative,0.0,0,11210,224903,0,360,40.632836,-73.947642,Bk,0.19105308800254966
514,79711546,40.631469,-73.944911,MultiFamily2To4,1.0,1,11210,319836,0,360,40.632836,-73.947642,Bk,0.17159799375874205
515,79717775,40.631469,-73.944911,Cooperative,1.0,1,11210,286041,0,360,40.632836,-73.947642,Bk,0.17159799375874205
516,119902185,40.63212,-73.94516,Cooperative,1.0,1,11210,326035,0,360,40.632836,-73.947642,Bk,0.1392729355770426
517,121668747,40.631835,-73.942471,Cooperative,0.0,0,11210,228853,0,360,40.632836,-73.947642,Bk,0.2799120498654823
518,216135530,40.63212,-73.94516,MultiFamily2To4,1.0,1,11210,320062,0,360,40.632836,-73.947642,Bk,0.1392729355770426
519,216135811,40.631835,-73.942471,Cooperative,0.0,0,11210,244881,0,360,40.632836,-73.947642,Bk,0.2799120498654823
520,216135836,40.6315,-73.943271,Cooperative,1.0,1,11210,224370,0,360,40.632836,-73.947642,Bk,0.2471628042286486
521,244988351,40.63212,-73.94516,Cooperative,0.0,0,11210,327725,30135,360,40.632836,-73.947642,Bk,0.1392729355770426
522,244991150,40.63212,-73.94516,Cooperative,0.0,0,11210,327725,30135,360,40.632836,-73.947642,Bk,0.1392729355770426
523,244994896,40.63212,-73.94516,Cooperative,0.0,0,11210,327725,30135,360,40.632836,-73.947642,Bk,0.1392729355770426
524,244995365,40.631721,-73.944309,Cooperative,0.0,0,11210,337991,128066,360,40.632836,-73.947642,Bk,0.19105308800254966
525,245002196,40.631835,-73.942471,Cooperative,0.0,0,11210,328624,128066,360,40.632836,-73.947642,Bk,0.2799120498654823
526,245003169,40.631721,-73.944309,Cooperative,0.0,0,11210,337991,128066,360,40.632836,-73.947642,Bk,0.19105308800254966
527,245003765,40.631782,-73.943349,Cooperative,0.0,0,11210,332074,128066,360,40.632836,-73.947642,Bk,0.23666534096599015
528,245005241,40.631835,-73.942471,Cooperative,0.0,0,11210,328624,128066,360,40.632836,-73.947642,Bk,0.2799120498654823
529,245008185,40.63212,-73.94516,Cooperative,0.0,0,11210,327725,30135,360,40.632836,-73.947642,Bk,0.1392729355770426
530,245008531,40.63212,-73.94516,Cooperative,0.0,0,11210,327725,30135,360,40.632836,-73.947642,Bk,0.1392729355770426
531,245008848,40.631835,-73.942471,Cooperative,0.0,0,11210,328624,128066,360,40.632836,-73.947642,Bk,0.2799120498654823
532,245009444,40.631782,-73.943349,Cooperative,0.0,0,11210,332074,128066,360,40.632836,-73.947642,Bk,0.23666534096599015
533,245014781,40.6315,-73.943271,Cooperative,0.0,0,11210,333139,128066,360,40.632836,-73.947642,Bk,0.2471628042286486
534,245015711,40.631835,-73.942471,Cooperative,0.0,0,11210,328624,128066,360,40.632836,-73.947642,Bk,0.2799120498654823
535,245020390,40.631469,-73.944911,Cooperative,0.0,0,11210,333941,18195,360,40.632836,-73.947642,Bk,0.17159799375874205
542,2097588828,40.596289,-73.973238,SingleFamily,2.0,3,11223,833044,10099,252,40.596063,-73.973357,Bk,0.016822176091474957
543,2097682407,40.596289,-73.973238,SingleFamily,2.0,2,11223,771413,10099,252,40.596063,-73.973357,Bk,0.016822176091474957
544,2097795043,40.596289,-73.973238,SingleFamily,2.0,2,11223,696596,0,252,40.596063,-73.973357,Bk,0.016822176091474957
545,2097838034,40.596289,-73.973238,Unknown,0.0,0,11223,487514,0,252,40.596063,-73.973357,Bk,0.016822176091474957
553,115877014,40.604503,-73.976142,Condominium,0.0,0,11223,624754,0,251,40.603217,-73.97236099999999,Bk,0.21740334346825746
554,112078246,40.604457,-73.975773,Condominium,0.0,0,11223,416142,5990,251,40.603217,-73.97236099999999,Bk,0.19849619558453221
555,112078245,40.604457,-73.975773,Condominium,0.0,0,11223,540822,5990,251,40.603217,-73.97236099999999,Bk,0.19849619558453221
556,112078244,40.604457,-73.975773,Condominium,0.0,0,11223,627543,5990,251,40.603217,-73.97236099999999,Bk,0.19849619558453221
557,112078243,40.604457,-73.975773,Condominium,0.0,0,11223,415832,5990,251,40.603217,-73.97236099999999,Bk,0.19849619558453221
558,112078241,40.604457,-73.975773,Condominium,1.0,1,11223,433580,5990,251,40.603217,-73.97236099999999,Bk,0.19849619558453221
559,112078240,40.604457,-73.975773,Condominium,0.0,0,11223,415710,5990,251,40.603217,-73.97236099999999,Bk,0.19849619558453221
562,112078235,40.604457,-73.975773,Condominium,0.0,0,11223,540431,5990,251,40.603217,-73.97236099999999,Bk,0.19849619558453221
563,112078234,40.604457,-73.975773,Condominium,0.0,0,11223,626910,5990,251,40.603217,-73.97236099999999,Bk,0.19849619558453221
564,112078232,40.604457,-73.975773,Condominium,0.0,0,11223,415446,5990,251,40.603217,-73.97236099999999,Bk,0.19849619558453221
565,112078231,40.604331,-73.975715,Condominium,2.0,2,11223,616496,5995,251,40.603217,-73.97236099999999,Bk,0.1921025671420266
