,zpid,latitude,longitude,usecode,bathrooms,bedrooms,zipcode,price,lotSizeSqFt
10850,112077614,40.644792,-74.014795,MultiFamily2To4,2.0,2,11220,578150,0
10851,2096274794,40.648015,-74.011268,Apartment,1.0,3,11220,0,0
10852,2087134500,40.646598,-74.011901,Condominium,1.0,1,11220,458382,0
10853,30575214,40.64965,-74.009715,SingleFamily,0.0,0,11220,0,1600
10854,30575215,40.649607,-74.00976,SingleFamily,0.0,0,11220,0,1600
10855,30575216,40.649563,-74.009806,SingleFamily,0.0,0,11220,0,1600
10856,30575217,40.649517,-74.009853,SingleFamily,0.0,0,11220,0,1613
10857,30575243,40.649218,-74.009221,SingleFamily,0.0,0,11220,0,2500
10858,30575244,40.649265,-74.009172,MultiFamily2To4,1.0,3,11220,606186,1833
10859,30575246,40.649345,-74.009088,SingleFamily,0.0,0,11220,0,1833
10860,30575247,40.649419,-74.009011,Cooperative,0.0,0,11220,594255,5000
10861,30575248,40.649528,-74.008896,Cooperative,0.0,0,11220,588135,5016
10862,30575570,40.648992,-74.009444,SingleFamily,0.0,0,11220,0,2517
10863,30577837,40.644834,-74.014751,MultiFamily2To4,2.75,8,11220,1253611,1777
10864,30575823,40.648133,-74.010336,Duplex,0.0,0,11220,1549129,2050
10865,2137123252,40.646222,-74.013283,VacantResidentialLand,0.0,0,11220,0,0
10866,30575825,40.648261,-74.010203,Triplex,0.0,0,11220,1530290,2000
10867,30575826,40.648305,-74.010159,Triplex,0.0,0,11220,1530852,2000
10868,30575828,40.648392,-74.010068,SingleFamily,0.0,0,11220,0,2000
10869,30575829,40.648436,-74.010023,SingleFamily,0.0,0,11220,0,2017
10870,30576120,40.64801,-74.011426,Apartment,1.0,2,11220,0,1533
10871,30576121,40.647969,-74.011469,MultiFamily2To4,1.0,3,11220,594115,1520
10872,2085679234,40.646598,-74.011901,Condominium,1.0,1,11220,460266,0
10873,2085678404,40.646598,-74.011901,Condominium,1.0,1,11220,480757,0
10874,112498819,40.644792,-74.014795,Condominium,0.0,0,11220,503189,0
10875,112077614,40.644792,-74.014795,MultiFamily2To4,2.0,2,11220,578150,0
10876,2096274794,40.648015,-74.011268,Apartment,1.0,3,11220,0,0
10877,2087134500,40.646598,-74.011901,Condominium,1.0,1,11220,458382,0
10878,30575213,40.649693,-74.00967,SingleFamily,0.0,0,11220,0,1600
10879,30575214,40.64965,-74.009715,SingleFamily,0.0,0,11220,0,1600
10880,30575215,40.649607,-74.00976,SingleFamily,0.0,0,11220,0,1600
10881,30575216,40.649563,-74.009806,SingleFamily,0.0,0,11220,0,1600
10882,30575217,40.649517,-74.009853,SingleFamily,0.0,0,11220,0,1613
10883,30575243,40.649218,-74.009221,SingleFamily,0.0,0,11220,0,2500
10884,30575244,40.649265,-74.009172,MultiFamily2To4,1.0,3,11220,606186,1833
10885,30575246,40.649345,-74.009088,SingleFamily,0.0,0,11220,0,1833
10886,30575247,40.649419,-74.009011,Cooperative,0.0,0,11220,594255,5000
10887,30575248,40.649528,-74.008896,Cooperative,0.0,0,11220,588135,5016
10888,30575570,40.648992,-74.009444,SingleFamily,0.0,0,11220,0,2517
10889,2137123252,40.646222,-74.013283,VacantResidentialLand,0.0,0,11220,0,0
10890,30575823,40.648133,-74.010336,Duplex,0.0,0,11220,1549129,2050
10891,2130878301,40.640309,-74.0195,Unknown,0.0,0,11220,538898,0
10892,30575825,40.648261,-74.010203,Triplex,0.0,0,11220,1530290,2000
10893,30575826,40.648305,-74.010159,Triplex,0.0,0,11220,1530852,2000
10894,30575828,40.648392,-74.010068,SingleFamily,0.0,0,11220,0,2000
10895,30575829,40.648436,-74.010023,SingleFamily,0.0,0,11220,0,2017
10896,30576120,40.64801,-74.011426,Apartment,1.0,2,11220,0,1533
10897,112498819,40.644792,-74.014795,Condominium,0.0,0,11220,503189,0
10898,112077614,40.644792,-74.014795,MultiFamily2To4,2.0,2,11220,578150,0
10899,2085678404,40.646598,-74.011901,Condominium,1.0,1,11220,480757,0
10900,2085679234,40.646598,-74.011901,Condominium,1.0,1,11220,460266,0
10901,2096274794,40.648015,-74.011268,Apartment,1.0,3,11220,0,0
10902,2087134500,40.646598,-74.011901,Condominium,1.0,1,11220,458382,0
10903,30575214,40.64965,-74.009715,SingleFamily,0.0,0,11220,0,1600
10904,30575215,40.649607,-74.00976,SingleFamily,0.0,0,11220,0,1600
10905,30575216,40.649563,-74.009806,SingleFamily,0.0,0,11220,0,1600
10906,30575217,40.649517,-74.009853,SingleFamily,0.0,0,11220,0,1613
10907,30575243,40.649218,-74.009221,SingleFamily,0.0,0,11220,0,2500
10908,30575244,40.649265,-74.009172,MultiFamily2To4,1.0,3,11220,606186,1833
10909,30575246,40.649345,-74.009088,SingleFamily,0.0,0,11220,0,1833
10910,30575247,40.649419,-74.009011,Cooperative,0.0,0,11220,594255,5000
10911,30575248,40.649528,-74.008896,Cooperative,0.0,0,11220,588135,5016
10912,30575570,40.648992,-74.009444,SingleFamily,0.0,0,11220,0,2517
10913,2137123252,40.646222,-74.013283,VacantResidentialLand,0.0,0,11220,0,0
10914,30575823,40.648133,-74.010336,Duplex,0.0,0,11220,1549129,2050
10915,2130878301,40.640309,-74.0195,Unknown,0.0,0,11220,538898,0
10916,30575825,40.648261,-74.010203,Triplex,0.0,0,11220,1530290,2000
10917,30575826,40.648305,-74.010159,Triplex,0.0,0,11220,1530852,2000
10918,30575828,40.648392,-74.010068,SingleFamily,0.0,0,11220,0,2000
10919,30575829,40.648436,-74.010023,SingleFamily,0.0,0,11220,0,2017
10920,30576120,40.64801,-74.011426,Apartment,1.0,2,11220,0,1533
10921,30576121,40.647969,-74.011469,MultiFamily2To4,1.0,3,11220,594115,1520
10922,2096384951,40.624919,-74.02785,Unknown,0.0,0,11209,482083,0
10923,30702282,40.612966,-74.033097,Condominium,0.0,0,11209,578887,21937
10924,30702283,40.612966,-74.033097,Condominium,0.0,0,11209,580822,21937
10925,30702284,40.612966,-74.033097,Condominium,0.0,0,11209,580487,21937
10926,30702285,40.612966,-74.033097,Condominium,0.0,0,11209,578832,21937
10927,30702288,40.612966,-74.033097,Condominium,0.0,0,11209,580822,21937
10928,30702289,40.612966,-74.033097,Condominium,0.0,0,11209,580882,21937
10929,30702290,40.612966,-74.033097,Condominium,1.0,1,11209,582077,21937
10930,30702287,40.612966,-74.033097,MultiFamily2To4,1.0,1,11209,534416,21937
10931,245063080,40.615176,-74.032041,MultiFamily2To4,1.0,0,11209,373064,18510
10932,72656410,40.625884,-74.026717,Cooperative,0.0,0,11209,217064,0
10933,72657203,40.629496,-74.025224,Cooperative,0.0,0,11209,253198,0
10934,72657204,40.629496,-74.025224,Cooperative,0.0,0,11209,253198,0
10935,72657221,40.627002,-74.026823,Cooperative,1.0,1,11209,362842,0
10936,72670109,40.629496,-74.025224,Cooperative,0.0,0,11209,253198,0
10937,72670124,40.627002,-74.026823,Cooperative,0.0,0,11209,350669,0
10938,79489111,40.61515,-74.032028,Cooperative,1.0,1,11209,0,700
10939,79492373,40.627973,-74.025802,Cooperative,1.0,1,11209,335030,0
10940,79711071,40.614314,-74.031744,Cooperative,1.0,1,11209,354892,0
10941,79712122,40.627755,-74.026238,Cooperative,1.0,3,11209,505532,0
10942,79715332,40.614314,-74.031744,Cooperative,0.0,0,11209,340419,0
10943,79715640,40.614307,-74.031715,Cooperative,0.0,0,11209,364580,0
10944,79716751,40.627973,-74.025802,Cooperative,0.0,0,11209,344568,0
10945,89066727,40.612846,-74.034054,MultiFamily2To4,2.0,2,11209,700167,0
10946,79724937,40.612342,-74.034484,MultiFamily2To4,1.0,1,11209,289865,0
10947,2096384951,40.624919,-74.02785,Unknown,0.0,0,11209,482083,0
10948,30702282,40.612966,-74.033097,Condominium,0.0,0,11209,578887,21937
10949,30702283,40.612966,-74.033097,Condominium,0.0,0,11209,580822,21937
10950,30702284,40.612966,-74.033097,Condominium,0.0,0,11209,580487,21937
10951,30702285,40.612966,-74.033097,Condominium,0.0,0,11209,578832,21937
10952,30702288,40.612966,-74.033097,Condominium,0.0,0,11209,580822,21937
10953,30702289,40.612966,-74.033097,Condominium,0.0,0,11209,580882,21937
10954,30702290,40.612966,-74.033097,Condominium,1.0,1,11209,582077,21937
10955,30702287,40.612966,-74.033097,MultiFamily2To4,1.0,1,11209,534416,21937
10956,245063080,40.615176,-74.032041,MultiFamily2To4,1.0,0,11209,373064,18510
10957,72656410,40.625884,-74.026717,Cooperative,0.0,0,11209,217064,0
10958,72657203,40.629496,-74.025224,Cooperative,0.0,0,11209,253198,0
10959,72657204,40.629496,-74.025224,Cooperative,0.0,0,11209,253198,0
10960,72657221,40.627002,-74.026823,Cooperative,1.0,1,11209,362842,0
10961,72670109,40.629496,-74.025224,Cooperative,0.0,0,11209,253198,0
10962,72670124,40.627002,-74.026823,Cooperative,0.0,0,11209,350669,0
10963,79489111,40.61515,-74.032028,Cooperative,1.0,1,11209,0,700
10964,79492373,40.627973,-74.025802,Cooperative,1.0,1,11209,335030,0
10965,79711071,40.614314,-74.031744,Cooperative,1.0,1,11209,354892,0
10966,79712122,40.627755,-74.026238,Cooperative,1.0,3,11209,505532,0
10967,79715332,40.614314,-74.031744,Cooperative,0.0,0,11209,340419,0
10968,79715640,40.614307,-74.031715,Cooperative,0.0,0,11209,364580,0
10969,79716751,40.627973,-74.025802,Cooperative,0.0,0,11209,344568,0
10970,89066727,40.612846,-74.034054,MultiFamily2To4,2.0,2,11209,700167,0
10971,79724937,40.612342,-74.034484,MultiFamily2To4,1.0,1,11209,289865,0
10972,2096384951,40.624919,-74.02785,Unknown,0.0,0,11209,482083,0
10973,30702282,40.612966,-74.033097,Condominium,0.0,0,11209,578887,21937
10974,30702283,40.612966,-74.033097,Condominium,0.0,0,11209,580822,21937
10975,30702284,40.612966,-74.033097,Condominium,0.0,0,11209,580487,21937
10976,30702285,40.612966,-74.033097,Condominium,0.0,0,11209,578832,21937
10977,30702288,40.612966,-74.033097,Condominium,0.0,0,11209,580822,21937
10978,30702289,40.612966,-74.033097,Condominium,0.0,0,11209,580882,21937
10979,30702290,40.612966,-74.033097,Condominium,1.0,1,11209,582077,21937
10980,30702287,40.612966,-74.033097,MultiFamily2To4,1.0,1,11209,534416,21937
10981,89066727,40.612846,-74.034054,MultiFamily2To4,2.0,2,11209,700167,0
10982,245063080,40.615176,-74.032041,MultiFamily2To4,1.0,0,11209,373064,18510
10983,72656410,40.625884,-74.026717,Cooperative,0.0,0,11209,217064,0
10984,72657203,40.629496,-74.025224,Cooperative,0.0,0,11209,253198,0
10985,72657204,40.629496,-74.025224,Cooperative,0.0,0,11209,253198,0
10986,72657221,40.627002,-74.026823,Cooperative,1.0,1,11209,362842,0
10987,72670109,40.629496,-74.025224,Cooperative,0.0,0,11209,253198,0
10988,72670124,40.627002,-74.026823,Cooperative,0.0,0,11209,350669,0
10989,79489111,40.61515,-74.032028,Cooperative,1.0,1,11209,0,700
10990,79492373,40.627973,-74.025802,Cooperative,1.0,1,11209,335030,0
10991,79711071,40.614314,-74.031744,Cooperative,1.0,1,11209,354892,0
10992,79712122,40.627755,-74.026238,Cooperative,1.0,3,11209,505532,0
10993,79715332,40.614314,-74.031744,Cooperative,0.0,0,11209,340419,0
10994,79715640,40.614307,-74.031715,Cooperative,0.0,0,11209,364580,0
10995,79716751,40.627973,-74.025802,Cooperative,0.0,0,11209,344568,0
10996,79724937,40.612342,-74.034484,MultiFamily2To4,1.0,1,11209,289865,0
10997,32119531,40.692892,-73.83331,SingleFamily,2.0,2,11418,594888,1800
10998,112501366,40.678156,-73.973386,SingleFamily,0.0,0,11217,0,219
10999,30664360,40.662073,-73.962031,SingleFamily,4.0,4,11225,1788335,1190
11000,30664364,40.661892,-73.961958,Apartment,1.0,1,11225,0,2400
11001,30664365,40.661734,-73.961894,MultiFamily2To4,1.0,0,11225,959894,5882
11002,30664382,40.659785,-73.960898,SingleFamily,0.0,0,11225,0,1880
11003,30664385,40.65884,-73.960846,Condominium,1.0,2,11225,1313400,1911
11004,30664406,40.657729,-73.96069,MultiFamily2To4,1.0,1,11225,927668,1800
11005,30664407,40.657682,-73.96068,MultiFamily2To4,1.0,1,11225,888816,1800
11006,30664411,40.657253,-73.960586,SingleFamily,0.0,0,11225,0,1950
11007,30664412,40.657147,-73.960564,SingleFamily,0.0,0,11225,0,1950
11008,30664430,40.657201,-73.960575,Condominium,1.0,2,11225,1314638,1950
11009,30664776,40.658912,-73.960238,SingleFamily,0.0,0,11225,0,1880
11010,30664777,40.65897,-73.960243,SingleFamily,0.0,0,11225,0,1474
11011,30665204,40.657345,-73.959979,SingleFamily,0.0,0,11225,0,1616
11012,30665205,40.65741,-73.959949,MultiFamily2To4,1.0,3,11225,0,1647
11013,30665207,40.657518,-73.960007,SingleFamily,1.0,2,11225,1133466,1700
11014,30665208,40.657572,-73.960015,SingleFamily,1.0,0,11225,1754636,1742
11015,30665329,40.656613,-73.959786,SingleFamily,0.0,0,11225,0,1800
11016,30665331,40.656723,-73.959812,MultiFamily2To4,1.0,2,11225,981906,1770
11017,30665332,40.656775,-73.959824,MultiFamily2To4,1.0,1,11225,896593,1770
11018,30665333,40.656829,-73.959837,Apartment,1.0,1,11225,0,1770
11019,30665334,40.656883,-73.95985,MultiFamily2To4,1.0,0,11225,1103685,1770
11020,30665335,40.656934,-73.959862,SingleFamily,0.0,0,11225,0,1770
11021,30665450,40.655789,-73.959576,SingleFamily,0.0,0,11225,0,1786
11022,30665451,40.655842,-73.959585,SingleFamily,0.0,0,11225,0,1800
11023,30665455,40.656062,-73.959625,SingleFamily,1.0,1,11225,1485846,2008
11024,145597712,40.726773,-73.840221,SingleFamily,0.0,0,11375,1684569,6242
11025,145597711,40.726773,-73.840221,SingleFamily,0.0,0,11375,1684569,6242
11026,31979542,40.71899,-73.83727,Condominium,0.0,0,11375,1665815,33536
11027,2106706035,40.64626,-73.962762,MultiFamily2To4,1.0,1,11226,531858,0
11028,2085733997,40.645306,-73.962582,MultiFamily2To4,1.0,1,11226,533546,0
11029,2086178958,40.636134,-73.960263,MultiFamily2To4,1.0,1,11226,503431,0
11030,2122897175,40.64626,-73.962762,MultiFamily2To4,1.0,1,11226,507428,0
11031,30669298,40.635807,-73.9602,MultiFamily2To4,2.0,3,11226,1039013,4000
11032,30669297,40.63567,-73.960199,Townhouse,26.0,44,11226,3512820,5200
11033,30669038,40.63772,-73.960559,SingleFamily,0.0,0,11226,2141800,5000
11034,30669012,40.637494,-73.9611,Townhouse,0.0,0,11226,2196868,5000
11035,30669010,40.637755,-73.961121,SingleFamily,0.0,0,11226,2715381,6900
11036,30668357,40.639608,-73.960923,SingleFamily,0.0,0,11226,2263893,6000
11037,30668353,40.638958,-73.960824,SingleFamily,0.0,0,11226,2175557,5100
11038,30668321,40.640014,-73.961581,Apartment,1.0,1,11226,0,5000
11039,30667749,40.640839,-73.961735,Duplex,0.0,0,11226,1529728,4000
11040,30667748,40.640947,-73.961755,SingleFamily,3.0,5,11226,1637867,4000
11041,30667745,40.641274,-73.961817,Duplex,0.0,0,11226,1543216,4000
11042,30667543,40.643452,-73.961646,Apartment,1.0,1,11226,0,5000
11043,30667542,40.643316,-73.96162,SingleFamily,3.0,6,11226,1755275,5000
11044,30667515,40.642824,-73.962109,MultiFamily2To4,2.0,3,11226,1179229,5000
11045,30667514,40.642959,-73.962135,SingleFamily,2.0,7,11226,1736124,5000
11046,30667513,40.643094,-73.962161,Apartment,1.0,2,11226,0,5000
11047,30665947,40.649993,-73.962972,Apartment,1.0,1,11226,0,1311
11048,30665948,40.650095,-73.962975,MultiFamily2To4,2.0,3,11226,1006425,1558
11049,30665951,40.650805,-73.963114,Townhouse,2.0,3,11226,1065127,1306
11050,30665952,40.650855,-73.96311,SingleFamily,0.0,0,11226,1237458,1210
11051,30665955,40.651003,-73.9631,SingleFamily,0.0,0,11226,1328545,1513
11052,239614837,40.64519,-73.94799,Duplex,0.0,0,11226,0,1675
11053,250617112,40.64507,-73.94993,Duplex,0.0,0,11226,0,1800
11054,112506260,40.650266,-73.965485,SingleFamily,0.0,0,11226,0,300
11055,154072170,40.63592,-73.96248,SingleFamily,0.0,0,11226,0,5000
11056,250527175,40.6416,-73.96355,Duplex,0.0,0,11226,0,3750
11057,2088142653,40.627597,-73.960346,Cooperative,2.0,2,11230,530281,0
11058,2093888795,40.62326,-73.956528,Unknown,0.0,0,11230,432801,0
11059,2097161895,40.621856,-73.960986,SingleFamily,3.0,3,11230,1224008,0
11060,2098140354,40.624661,-73.961431,SingleFamily,3.0,3,11230,1375269,0
11061,2098644211,40.62243,-73.961216,SingleFamily,3.0,3,11230,1449750,0
11062,2099629786,40.621807,-73.960428,Miscellaneous,3.0,3,11230,0,0
11063,2100113353,40.621824,-73.960696,Miscellaneous,3.0,3,11230,0,0
11064,2097381388,40.626803,-73.956221,MultiFamily2To4,1.0,3,11230,417787,0
11065,2086168545,40.61278,-73.953571,MultiFamily2To4,2.0,2,11230,433533,0
11066,30724283,40.625475,-73.963997,SingleFamily,2.0,5,11230,1050036,2178
11067,2106985054,40.626378,-73.962853,MultiFamily2To4,1.0,1,11230,294424,0
11068,2086007073,40.617392,-73.954435,MultiFamily5Plus,2.0,3,11230,0,0
11069,2086007072,40.617392,-73.954435,MultiFamily5Plus,1.0,0,11230,0,0
11070,2086007071,40.617392,-73.954435,MultiFamily5Plus,1.0,1,11230,0,0
11071,120729854,40.619925,-73.956693,Condominium,0.0,0,11230,666641,3238
11072,119572038,40.613826,-73.954216,Condominium,2.0,3,11230,926770,3552
11073,30725201,40.619856,-73.963375,MultiFamily2To4,2.0,6,11230,1265447,2250
11074,94719673,40.612787,-73.962058,Condominium,2.0,2,11230,651101,0
11075,94719480,40.612787,-73.962058,Condominium,2.0,3,11230,660406,0
11076,94719431,40.612926,-73.962188,SingleFamily,2.0,3,11230,665171,0
11077,94718778,40.612787,-73.962058,Condominium,0.0,2,11230,651105,0
11078,94718502,40.612787,-73.962058,Condominium,2.0,2,11230,651210,0
11079,94717287,40.612787,-73.962058,Condominium,2.0,3,11230,663331,0
11080,94716036,40.612787,-73.962058,Condominium,2.0,3,11230,660661,0
11081,89074954,40.615391,-73.960404,Condominium,2.0,2,11230,640504,0
11082,111371782,40.625746,-73.960738,SingleFamily,0.0,0,11230,0,1138
11083,112501030,40.617272,-73.959132,SingleFamily,0.0,0,11230,0,3966
11084,30726791,40.609869,-73.961991,SingleFamily,0.0,0,11223,0,2000
11085,30726821,40.60981,-73.961979,SingleFamily,0.0,0,11223,0,2000
11086,154072944,40.59474,-73.96818,Duplex,0.0,0,11223,0,1828
11087,247194250,40.59475,-73.97469,Duplex,0.0,0,11223,0,3853
11088,2088811899,40.58571,-73.95386,MultiFamily2To4,1.0,1,11235,279322,0
11089,2086052214,40.58748,-73.95426,MultiFamily5Plus,2.0,2,11235,0,0
11090,2085913732,40.58593,-73.95189,MultiFamily5Plus,1.0,2,11235,0,0
11091,2085656423,40.58748,-73.95426,MultiFamily5Plus,2.0,2,11235,0,0
11092,2085685675,40.58711,-73.9528,MultiFamily5Plus,2.0,2,11235,0,0
11093,143017700,40.586809,-73.954405,VacantResidentialLand,0.0,0,11235,0,3250
11094,143063557,40.585401,-73.950869,VacantResidentialLand,0.0,0,11235,0,5717
11095,248832843,40.58736,-73.95423,VacantResidentialLand,0.0,0,11235,0,3250
11096,2085760077,40.57775,-73.95603,MultiFamily5Plus,1.0,2,11235,0,0
11097,2097678656,40.578433,-73.954216,MultiFamily5Plus,2.0,2,11235,0,0
11098,2141556592,40.577695,-73.956303,Cooperative,1.0,2,11235,468052,0
11099,2138619729,40.577592,-73.96297,SingleFamily,0.0,0,11235,677135,0
11100,2085733344,40.57763,-73.962768,Unknown,0.0,0,11235,399651,0
11101,2132056381,40.576997,-73.965638,Unknown,0.0,0,11235,424505,0
11102,2129434051,40.577141,-73.965051,Unknown,0.0,0,11235,422830,0
11103,2120473034,40.577326,-73.961977,Condominium,1.0,1,11235,395759,0
11104,2115332687,40.577703,-73.954792,Unknown,0.0,0,11235,373470,0
11105,2115038961,40.577119,-73.955306,Unknown,0.0,0,11235,376929,0
11106,2112475654,40.577119,-73.955306,Unknown,0.0,0,11235,376929,0
11107,2112336979,40.577119,-73.955306,Cooperative,1.0,1,11235,366481,0
11108,2111856852,40.577119,-73.955306,Condominium,1.0,1,11235,476155,0
11109,2111400432,40.577114,-73.955263,Unknown,0.0,0,11235,375319,0
11110,2111388722,40.577114,-73.955263,Unknown,0.0,0,11235,375319,0
11111,2109395788,40.577709,-73.954772,MultiFamily2To4,1.0,1,11235,331966,0
11112,2109368314,40.577709,-73.954772,Unknown,0.0,0,11235,373470,0
11113,2108406520,40.577119,-73.955306,Unknown,0.0,0,11235,376929,0
11114,2107331615,40.577443,-73.956398,SingleFamily,1.0,1,11235,530454,0
11115,30790255,40.578428,-73.957417,SingleFamily,0.0,0,11235,0,1338
11116,2088723272,40.57749,-73.95522,MultiFamily5Plus,1.0,1,11235,0,0
11117,2106411189,40.57803,-73.95617,MultiFamily2To4,0.0,0,11235,660882,0
11118,2105827766,40.57711,-73.955299,Unknown,0.0,0,11235,376929,0
11119,2105025390,40.577899,-73.955299,Condominium,1.0,0,11235,285572,0
11120,2104849257,40.577443,-73.956398,Cooperative,1.0,0,11235,302112,0
11121,2097678656,40.578433,-73.954216,MultiFamily5Plus,2.0,2,11235,0,0
11122,2141556592,40.577695,-73.956303,Cooperative,1.0,2,11235,468052,0
11123,2088723272,40.57749,-73.95522,MultiFamily5Plus,1.0,1,11235,0,0
11124,2138619729,40.577592,-73.96297,SingleFamily,0.0,0,11235,677135,0
11125,2132056381,40.576997,-73.965638,Unknown,0.0,0,11235,424505,0
11126,2129434051,40.577141,-73.965051,Unknown,0.0,0,11235,422830,0
11127,2120473034,40.577326,-73.961977,Condominium,1.0,1,11235,395759,0
11128,2115332687,40.577703,-73.954792,Unknown,0.0,0,11235,373470,0
11129,2115038961,40.577119,-73.955306,Unknown,0.0,0,11235,376929,0
11130,2112475654,40.577119,-73.955306,Unknown,0.0,0,11235,376929,0
11131,2112336979,40.577119,-73.955306,Cooperative,1.0,1,11235,366481,0
11132,2111856852,40.577119,-73.955306,Condominium,1.0,1,11235,476155,0
11133,2111400432,40.577114,-73.955263,Unknown,0.0,0,11235,375319,0
11134,2111388722,40.577114,-73.955263,Unknown,0.0,0,11235,375319,0
11135,2109395788,40.577709,-73.954772,MultiFamily2To4,1.0,1,11235,331966,0
11136,2109368314,40.577709,-73.954772,Unknown,0.0,0,11235,373470,0
11137,30790255,40.578428,-73.957417,SingleFamily,0.0,0,11235,0,1338
11138,2108406520,40.577119,-73.955306,Unknown,0.0,0,11235,376929,0
11139,2107331615,40.577443,-73.956398,SingleFamily,1.0,1,11235,530454,0
11140,2106411189,40.57803,-73.95617,MultiFamily2To4,0.0,0,11235,660882,0
11141,2105827766,40.57711,-73.955299,Unknown,0.0,0,11235,376929,0
11142,2105025390,40.577899,-73.955299,Condominium,1.0,0,11235,285572,0
11143,2104849257,40.577443,-73.956398,Cooperative,1.0,0,11235,302112,0
11144,2104761328,40.577121,-73.955284,Unknown,0.0,0,11235,374782,0
11145,2104390019,40.576744,-73.965301,Unknown,0.0,0,11235,420686,0
11146,79977931,40.578365,-73.973373,Apartment,2.0,2,11224,0,0
11147,80277164,40.577819,-73.972274,Cooperative,1.0,1,11224,298211,0
11148,81380312,40.576557,-73.972915,Cooperative,1.0,2,11224,378523,0
11149,81948542,40.577426,-73.973791,Cooperative,1.0,2,11224,385513,0
